created_datetime,pickup_delivery_relationship
"2020-09-28 09:36:52",7159616012858127257839
"2020-09-28 09:38:47",7159816012859278351050
"2020-09-28 09:45:15",7160016012863151829685
"2020-09-28 09:54:02",7160816012868425777093
"2020-09-28 09:58:34",7161016012871143230239
"2020-09-28 10:00:30",7161216012872304563064
"2020-09-28 10:01:09",7161416012872699206501
"2020-09-28 10:03:17",7161616012873977645865
"2020-09-28 10:06:15",7161816012875752125391
"2020-09-28 10:07:31",7162016012876509882917
"2020-09-28 10:09:47",7162216012877878299842
"2020-09-28 10:13:50",7162416012880304500756
"2020-09-28 10:20:07",7163416012884077504713
"2020-09-28 10:21:34",7163616012884948819305
"2020-09-28 10:24:17",7163816012886572671069
"2020-09-28 10:26:21",7164016012887817731034
"2020-09-28 10:27:48",7164216012888687205090
"2020-09-28 10:28:21",7164416012889012546530
"2020-09-28 10:28:41",7164616012889219408267
"2020-09-28 10:29:47",7165216012889874417060
"2020-09-28 10:31:33",7165416012890931971181
"2020-09-28 10:38:43",7165616012895230993691
"2020-09-28 10:39:14",7166116012895548621941
"2020-09-28 10:40:33",7166316012896330103718
"2020-09-28 10:41:39",7166516012896999337461
"2020-09-28 10:43:25",7166716012898056194098
"2020-09-28 10:45:09",7166916012899098362274
"2020-09-28 10:46:15",7167316012899758943765
"2020-09-28 10:51:41",7167516012903017280132
"2020-09-28 10:52:05",7167716012903254665241
"2020-09-28 10:53:46",7168116012904269083767
"2020-09-28 10:54:29",7168316012904690608120
"2020-09-28 10:57:03",7168516012906229935671
"2020-09-28 10:58:02",7168716012906829478597
"2020-09-28 11:04:58",7168916012910984882823
"2020-09-28 11:10:19",7169716012914196308411
"2020-09-28 11:14:07",7169916012916473455574
"2020-09-28 11:26:29",7170116012923890863059
"2020-09-28 11:26:39",7170316012923993597321
"2020-09-28 11:27:05",7170516012924253734391
"2020-09-28 11:27:34",7170716012924547189321
"2020-09-28 11:27:45",7170916012924657823245
"2020-09-28 11:28:28",7171116012925085289802
"2020-09-28 11:31:21",7171716012926817202339
"2020-09-28 11:33:42",7171916012928228358307
"2020-09-28 11:34:58",7172116012928985762747
"2020-09-28 11:39:28",7172516012931681454496
"2020-09-28 11:41:51",7172716012933119507216
"2020-09-28 11:44:21",7172916012934610332745
"2020-09-28 11:45:21",7173116012935216984944
"2020-09-28 11:45:58",7173316012935582240376
"2020-09-28 11:49:29",7173716012937694253636
"2020-09-28 11:52:21",7173916012939411017144
"2020-09-28 11:56:46",7174116012942067494306
"2020-09-28 12:00:55",7174316012944557801701
"2020-09-28 12:01:37",7174816012944972383589
"2020-09-28 12:03:22",7175016012946023131284
"2020-09-28 12:07:22",7175216012948422435413
"2020-09-28 12:08:10",7175416012948906252309
"2020-09-28 12:10:54",7175616012950540377892
"2020-09-28 12:11:41",7175816012951018175710
"2020-09-28 12:11:50",7176016012951102356350
"2020-09-28 12:14:12",7176516012952521084864
"2020-09-28 12:17:58",7177016012954786658229
"2020-09-28 12:20:10",7177216012956107113082
"2020-09-28 12:23:42",7177516012958221436394
"2020-09-28 12:28:37",7177916012961172834261
"2020-09-28 12:29:01",7178216012961413074538
"2020-09-28 12:36:11",7178416012965710118447
"2020-09-28 12:36:12",7178616012965728607594
"2020-09-28 12:41:36",7179216012968961909421
"2020-09-28 12:42:52",7179716012969724769473
"2020-09-28 12:48:12",7179916012972927526739
"2020-09-28 12:48:38",7180116012973185210132
"2020-09-28 12:48:54",7180416012973347993380
"2020-09-28 12:51:59",7180616012975195726062
"2020-09-28 12:52:58",7180916012975786307383
"2020-09-28 13:02:45",7181116012981651764618
"2020-09-28 13:06:22",7181316012983825392409
"2020-09-28 13:07:47",7181816012984674399872
"2020-09-28 13:10:00",7182016012986008190362
"2020-09-28 13:11:20",7182216012986809336814
"2020-09-28 13:12:01",7182516012987215378369
"2020-09-28 13:14:07",7182716012988471167075
"2020-09-28 13:14:41",7182916012988816370297
"2020-09-28 13:16:51",7183116012990117846160
"2020-09-28 13:16:56",7183316012990160666707
"2020-09-28 13:19:33",7183516012991734499789
"2020-09-28 13:20:38",7183716012992381845954
"2020-09-28 13:21:12",7183916012992728104781
"2020-09-28 13:21:38",7184116012992987281731
"2020-09-28 13:24:46",7184616012994863203231
"2020-09-28 13:25:25",7184816012995251893332
"2020-09-28 13:26:25",7185016012995855097208
"2020-09-28 13:27:00",7185216012996203882649
"2020-09-28 13:28:21",7185416012997017147842
"2020-09-28 13:31:12",7185616012998723274243
"2020-09-28 13:32:04",7185816012999240200077
"2020-09-28 13:32:16",7186016012999363983180
"2020-09-28 13:34:09",7186416013000497146840
"2020-09-28 13:35:46",7186816013001466500069
"2020-09-28 13:36:00",7187016013001600880404
"2020-09-28 13:40:06",7187416013004066066076
"2020-09-28 13:41:59",7187616013005191753490
"2020-09-28 13:43:34",7187816013006140902873
"2020-09-28 13:50:51",7188616013010519286165
"2020-09-28 13:51:58",7188816013011183285841
"2020-09-28 13:52:43",7189016013011631808331
"2020-09-28 13:55:32",7189216013013319856502
"2020-09-28 13:55:48",7189416013013482625625
"2020-09-28 13:55:58",7189616013013580323317
"2020-09-28 14:00:11",7189816013016112867746
"2020-09-28 14:00:49",7190016013016495415701
"2020-09-28 14:01:45",7190216013017053311502
"2020-09-28 14:02:42",7190416013017629357466
"2020-09-28 14:03:06",7190616013017868195909
"2020-09-28 14:10:04",7190816013022044938537
"2020-09-28 14:11:07",7191016013022676514677
"2020-09-28 14:14:28",7191516013024685686411
"2020-09-28 14:14:35",7191716013024759164163
"2020-09-28 14:15:18",7191916013025188078162
"2020-09-28 14:16:15",7192316013025752192113
"2020-09-28 14:17:11",7192516013026310436935
"2020-09-28 14:17:19",7192716013026393173667
"2020-09-28 14:27:38",7192916013032579661202
"2020-09-28 14:27:56",7193516013032769419683
"2020-09-28 14:33:38",7193716013036179761227
"2020-09-28 14:34:59",7193916013036998803708
"2020-09-28 14:38:20",7194416013039003254624
"2020-09-28 14:38:36",7194616013039165082085
"2020-09-28 14:40:37",7194816013040377263752
"2020-09-28 14:40:48",7195016013040484154686
"2020-09-28 14:42:13",7195216013041337438504
"2020-09-28 14:42:56",7195516013041759928842
"2020-09-28 14:46:58",7196116013044185556949
"2020-09-28 14:48:20",7196316013045000455362
"2020-09-28 14:48:56",7196516013045361190633
"2020-09-28 14:49:40",7197116013045808002568
"2020-09-28 14:54:33",7197316013048731074934
"2020-09-28 14:56:22",7197516013049824047880
"2020-09-28 15:03:53",7198316013054335633356
"2020-09-28 15:05:50",7198516013055504338703
"2020-09-28 15:10:17",7198716013058177426874
"2020-09-28 15:17:20",7199516013062405868356
"2020-09-28 15:23:25",7199716013066055014326
"2020-09-28 15:25:05",7200216013067054420886
"2020-09-28 15:25:11",7200416013067116750083
"2020-09-28 15:30:49",7200616013070495475340
"2020-09-28 15:38:52",7200816013075320476283
"2020-09-28 15:46:27",7202016013079871512749
"2020-09-28 15:49:30",7202216013081703461337
"2020-09-28 15:51:34",7202416013082944241785
"2020-09-28 16:02:35",7202616013089556301315
"2020-09-28 16:04:48",7202816013090887328739
"2020-09-28 16:15:18",7203216013097186808361
"2020-09-28 16:19:15",7203716013099559227330
"2020-09-28 16:21:08",7204116013100683985893
"2020-09-28 16:21:54",7204316013101147579066
"2020-09-28 16:25:14",7204516013103147203123
"2020-09-28 16:32:38",7204716013107581012440
"2020-09-28 16:51:48",7204916013119082750336
"2020-09-28 16:58:16",7205116013122968017864
"2020-09-28 17:07:08",7205316013128279781377
"2020-09-28 17:25:35",7205716013139350703813
"2020-09-28 17:26:16",7205916013139766886194
"2020-09-28 18:12:39",7206116013167596134198
"2020-09-28 18:15:34",7206416013169343024734
"2020-09-28 18:28:08",7207216013176884036177
"2020-09-28 20:33:40",7207516013252202510408
"2020-09-28 21:05:10",7207716013271105633362
"2020-09-28 21:43:14",7207916013293947010273
"2020-09-29 05:00:13",7208116013556137153779
"2020-09-29 06:51:50",7208316013623103794912
"2020-09-29 07:02:16",7208516013629362769789
"2020-09-29 07:19:53",7208716013639931014683
"2020-09-29 07:20:11",7208916013640115034470
"2020-09-29 07:21:24",7209116013640849672141
"2020-09-29 07:39:46",7209316013651860897586
"2020-09-29 07:42:19",7209516013653393920251
"2020-09-29 07:50:40",7209716013658407751992
"2020-09-29 07:50:44",7209916013658447171800
"2020-09-29 07:53:34",7210116013660143482110
"2020-09-29 08:03:21",7210316013666019399467
"2020-09-29 08:10:29",7210516013670297696751
"2020-09-29 08:25:47",7210716013679478616173
"2020-09-29 08:32:43",7210916013683637330236
"2020-09-29 08:42:15",7211116013689352983545
"2020-09-29 08:47:29",7211316013692490949776
"2020-09-29 08:53:56",7211516013696364583936
"2020-09-29 08:58:04",7211716013698841572412
"2020-09-29 09:02:24",7211916013701444351683
"2020-09-29 09:16:57",7212116013710172728508
"2020-09-29 09:16:57",7212316013710175174518
"2020-09-29 09:18:30",7212516013711106565875
"2020-09-29 09:27:52",7212716013716728352297
"2020-09-29 09:28:34",7212916013717149298652
"2020-09-29 09:35:24",7213116013721243779030
"2020-09-29 09:41:24",7213316013724846424367
"2020-09-29 09:44:33",7213516013726736024875
"2020-09-29 09:49:47",7214316013729878253161
"2020-09-29 09:52:04",7214516013731240381939
"2020-09-29 09:54:03",7215216013732435058756
"2020-09-29 09:56:43",7215416013734037642545
"2020-09-29 09:58:11",7215616013734917520523
"2020-09-29 10:00:03",7215816013736037741967
"2020-09-29 10:01:04",7216016013736645932652
"2020-09-29 10:01:58",7216216013737187731672
"2020-09-29 10:02:14",7216416013737348285439
"2020-09-29 10:05:39",7216616013739398934372
"2020-09-29 10:05:45",7216916013739456627838
"2020-09-29 10:06:48",7217416013740081092655
"2020-09-29 10:07:56",7217616013740765248686
"2020-09-29 10:09:05",7217816013741457319741
"2020-09-29 10:10:39",7218016013742394764417
"2020-09-29 10:10:50",7218216013742501255023
"2020-09-29 10:13:42",7218616013744223178705
"2020-09-29 10:16:12",7218816013745728001588
"2020-09-29 10:18:40",7219016013747206833316
"2020-09-29 10:20:50",7219216013748504819201
"2020-09-29 10:21:05",7219616013748652373566
"2020-09-29 10:27:57",7219816013752774185110
"2020-09-29 10:28:33",7220016013753138142013
"2020-09-29 10:31:24",7220816013754846740135
"2020-09-29 10:32:46",7221016013755667388096
"2020-09-29 10:34:25",7221216013756655549223
"2020-09-29 10:37:25",7221416013758457329886
"2020-09-29 10:40:24",7222016013760241937108
"2020-09-29 10:40:32",7222216013760328544303
"2020-09-29 10:42:04",7222416013761239816863
"2020-09-29 10:42:22",7222616013761428878304
"2020-09-29 10:45:12",7223216013763128334407
"2020-09-29 10:52:00",7223616013767200950983
"2020-09-29 10:52:20",7223816013767401693318
"2020-09-29 10:52:54",7224416013767740396111
"2020-09-29 10:54:48",7224616013768885975534
"2020-09-29 10:58:27",7225016013771072706737
"2020-09-29 10:59:26",7225216013771665154311
"2020-09-29 11:03:26",7225716013774060389559
"2020-09-29 11:03:57",7225916013774375581191
"2020-09-29 11:08:29",7226216013777096354150
"2020-09-29 11:09:16",7226416013777566628872
"2020-09-29 11:10:03",7226616013778033239317
"2020-09-29 11:10:14",7227216013778148270197
"2020-09-29 11:10:16",7227416013778163947777
"2020-09-29 11:11:58",7227616013779183226772
"2020-09-29 11:12:24",7227816013779442362431
"2020-09-29 11:13:44",7228116013780244458189
"2020-09-29 11:17:47",7228416013782676142307
"2020-09-29 11:29:43",7228616013789831527492
"2020-09-29 11:36:14",7228816013793742982382
"2020-09-29 11:38:52",7229016013795320542610
"2020-09-29 11:40:28",7229216013796283481158
"2020-09-29 11:52:18",7229716013803384476289
"2020-09-29 12:01:23",7229916013808834339714
"2020-09-29 12:04:29",7230116013810692164443
"2020-09-29 12:06:29",7230316013811894899410
"2020-09-29 12:09:36",7230516013813765309055
"2020-09-29 12:12:59",7230716013815798143770
"2020-09-29 12:13:36",7230916013816166539855
"2020-09-29 12:15:17",7231116013817175916432
"2020-09-29 12:17:14",7231316013818340748454
"2020-09-29 12:19:14",7231516013819545005854
"2020-09-29 12:19:57",7231716013819973544356
"2020-09-29 12:20:53",7231916013820533755047
"2020-09-29 12:21:02",7232116013820628136420
"2020-09-29 12:22:07",7232316013821271402781
"2020-09-29 12:28:28",7232516013825082826010
"2020-09-29 12:37:48",7233116013830688511118
"2020-09-29 12:39:45",7233316013831856688938
"2020-09-29 12:39:46",7233516013831861382453
"2020-09-29 12:42:22",7233716013833423543325
"2020-09-29 12:42:42",7233916013833627706540
"2020-09-29 12:45:10",7234116013835108410548
"2020-09-29 12:50:16",7234416013838166431060
"2020-09-29 12:52:27",7234616013839476621220
"2020-09-29 12:57:48",7235016013842684531618
"2020-09-29 12:58:39",7235216013843197390413
"2020-09-29 13:01:31",7235416013844910783287
"2020-09-29 13:02:49",7235616013845694375070
"2020-09-29 13:21:30",7236016013856905236834
"2020-09-29 13:24:43",7236216013858833534523
"2020-09-29 13:27:15",7236416013860358199737
"2020-09-29 13:27:28",7236616013860481805747
"2020-09-29 13:40:58",7237116013868587369796
"2020-09-29 13:41:09",7237316013868694927065
"2020-09-29 13:46:44",7237516013872039860932
"2020-09-29 13:47:47",7237716013872672385033
"2020-09-29 13:53:15",7237916013875949400613
"2020-09-29 13:54:55",7238116013876956034525
"2020-09-29 13:56:10",7238316013877704856618
"2020-09-29 13:58:34",7238516013879143131162
"2020-09-29 14:09:37",7238716013885776351949
"2020-09-29 14:10:35",7239216013886354543302
"2020-09-29 14:11:16",7239416013886764397066
"2020-09-29 14:13:16",7239616013887965588173
"2020-09-29 14:24:51",7240016013894910445567
"2020-09-29 14:33:55",7240216013900357993547
"2020-09-29 14:45:40",7240416013907404544614
"2020-09-29 14:46:34",7240616013907943754325
"2020-09-29 14:52:09",7241216013911291337720
"2020-09-29 14:54:59",7241416013912998641198
"2020-09-29 15:03:00",7241616013917803704456
"2020-09-29 15:06:34",7241816013919940237760
"2020-09-29 15:07:37",7242016013920577250267
"2020-09-29 15:07:47",7242216013920672849492
"2020-09-29 15:08:00",7242816013920807161836
"2020-09-29 15:08:38",7243016013921182024695
"2020-09-29 15:08:52",7243216013921320760787
"2020-09-29 15:09:50",7243416013921899931360
"2020-09-29 15:15:52",7243616013925526897338
"2020-09-29 15:21:20",7244316013928808847701
"2020-09-29 15:26:38",7244516013931985516380
"2020-09-29 15:27:26",7244716013932464980864
"2020-09-29 15:31:00",7244916013934603651672
"2020-09-29 15:31:02",7245116013934619937517
"2020-09-29 15:34:29",7245516013936696219752
"2020-09-29 15:37:37",7245716013938572236845
"2020-09-29 15:38:57",7246116013939371858410
"2020-09-29 15:40:10",7246916013940105521378
"2020-09-29 15:42:05",7247316013941253429883
"2020-09-29 15:42:12",7247516013941324744849
"2020-09-29 15:56:02",7247916013949624699641
"2020-09-29 15:58:45",7248116013951251427656
"2020-09-29 16:06:22",7248316013955820356304
"2020-09-29 16:09:26",7248516013957661626188
"2020-09-29 16:14:14",7248716013960545121543
"2020-09-29 16:18:20",7249216013963005978285
"2020-09-29 16:22:08",7249416013965279911879
"2020-09-29 16:29:43",7249616013969834977128
"2020-09-29 16:33:50",7250116013972304526921
"2020-09-29 16:36:48",7250816013974085765791
"2020-09-29 16:42:13",7251516013977329539067
"2020-09-29 16:45:36",7251916013979368847776
"2020-09-29 16:48:51",7252116013981312500564
"2020-09-29 16:53:21",7252316013984014756121
"2020-09-29 17:32:58",7252516014007780222633
"2020-09-29 17:35:57",7252716014009572733772
"2020-09-29 18:58:12",7252916014058921343373
"2020-09-29 19:45:52",7253316014087526796903
"2020-09-29 19:55:47",7253516014093475382150
"2020-09-29 20:01:36",7253716014096967948507
"2020-09-30 06:08:53",7254316014461330678900
"2020-09-30 06:44:58",7254516014482980200184
"2020-09-30 06:47:48",7254816014484688902861
"2020-09-30 07:00:32",7255016014492321744643
"2020-09-30 07:01:18",7255216014492779731158
"2020-09-30 07:19:16",7255416014503565315184
"2020-09-30 07:23:51",7255616014506315119606
"2020-09-30 07:26:30",7255816014507905718114
"2020-09-30 08:06:49",7256316014532091157197
"2020-09-30 08:12:42",7256516014535626047859
"2020-09-30 08:13:51",7256716014536316685469
"2020-09-30 08:15:02",7256916014537022793919
"2020-09-30 08:15:07",7257116014537075749428
"2020-09-30 08:29:12",7257316014545522611671
"2020-09-30 08:34:30",7257516014548706482393
"2020-09-30 08:36:25",7257716014549853305147
"2020-09-30 08:38:30",7258516014551108229172
"2020-09-30 08:42:50",7258716014553702194779
"2020-09-30 08:43:46",7258916014554261562552
"2020-09-30 08:44:29",7259116014554692542935
"2020-09-30 08:44:42",7259416014554819897295
"2020-09-30 08:49:52",7259616014557926010036
"2020-09-30 08:49:55",7259816014557957491983
"2020-09-30 08:53:56",7260016014560364151921
"2020-09-30 08:55:37",7260216014561379513731
"2020-09-30 08:56:59",7260416014562193175117
"2020-09-30 08:57:18",7260616014562379681651
"2020-09-30 09:00:07",7261016014564076321788
"2020-09-30 09:00:56",7261216014564562916462
"2020-09-30 09:03:08",7261516014565884943773
"2020-09-30 09:19:32",7261716014575722631892
"2020-09-30 09:19:57",7261916014575976918372
"2020-09-30 09:24:46",7262116014578868223154
"2020-09-30 09:26:28",7262616014579883850006
"2020-09-30 09:28:32",7262816014581121006781
"2020-09-30 09:29:28",7263316014581689140206
"2020-09-30 09:37:00",7263516014586201999058
"2020-09-30 09:38:31",7263716014587112215715
"2020-09-30 09:39:08",7263916014587483441623
"2020-09-30 09:43:07",7264116014589877224002
"2020-09-30 09:44:45",7264416014590852720375
"2020-09-30 09:46:22",7264616014591827432978
"2020-09-30 09:49:18",7264816014593579707433
"2020-09-30 09:52:52",7265016014595721308184
"2020-09-30 09:58:23",7265216014599030951113
"2020-09-30 09:59:20",7265416014599608639612
"2020-09-30 09:59:27",7265616014599670197247
"2020-09-30 10:02:17",7265916014601370511777
"2020-09-30 10:02:50",7266116014601703423698
"2020-09-30 10:03:47",7266316014602277100808
"2020-09-30 10:05:38",7266516014603381946380
"2020-09-30 10:06:12",7266716014603728895620
"2020-09-30 10:10:32",7266916014606327551003
"2020-09-30 10:13:33",7267516014608134324205
"2020-09-30 10:13:43",7267716014608239209057
"2020-09-30 10:19:53",7267916014611937768337
"2020-09-30 10:21:50",7268116014613103130043
"2020-09-30 10:25:12",7268316014615125555102
"2020-09-30 10:26:39",7268916014615991304448
"2020-09-30 10:27:08",7269116014616282944593
"2020-09-30 10:27:17",7269316014616377966685
"2020-09-30 10:27:29",7269516014616493575853
"2020-09-30 10:28:32",7269716014617128075023
"2020-09-30 10:31:00",7269916014618608428499
"2020-09-30 10:32:29",7270516014619498543015
"2020-09-30 10:32:36",7270716014619567404230
"2020-09-30 10:33:33",7270916014620130305937
"2020-09-30 10:38:28",7271116014623080364289
"2020-09-30 10:38:53",7271716014623332748791
"2020-09-30 10:48:50",7271916014629303647868
"2020-09-30 10:52:22",7272516014631421859681
"2020-09-30 10:52:56",7272716014631763847174
"2020-09-30 10:53:00",7272916014631805032955
"2020-09-30 10:53:18",7273116014631989451384
"2020-09-30 10:54:49",7273316014632896400506
"2020-09-30 10:57:18",7273616014634381252704
"2020-09-30 10:57:42",7274316014634622074348
"2020-09-30 10:58:07",7274516014634874960563
"2020-09-30 10:58:35",7274916014635155121891
"2020-09-30 11:01:00",7275116014636603920368
"2020-09-30 11:01:53",7275316014637137712239
"2020-09-30 11:02:09",7275616014637299594171
"2020-09-30 11:07:51",7275816014640710889624
"2020-09-30 11:10:32",7276016014642321646252
"2020-09-30 11:10:32",7276216014642325215697
"2020-09-30 11:13:01",7276416014643813613332
"2020-09-30 11:13:06",7276616014643862296912
"2020-09-30 11:15:41",7276916014645414589497
"2020-09-30 11:15:56",7277116014645563676485
"2020-09-30 11:16:16",7277616014645759786718
"2020-09-30 11:17:07",7277816014646276554140
"2020-09-30 11:18:26",7278016014647063102066
"2020-09-30 11:27:18",7278616014652387636143
"2020-09-30 11:28:23",7278916014653036994823
"2020-09-30 11:29:16",7279116014653560680424
"2020-09-30 11:31:00",7279316014654603036293
"2020-09-30 11:32:23",7279516014655439284894
"2020-09-30 11:34:04",7279716014656447135732
"2020-09-30 11:34:46",7279916014656866942809
"2020-09-30 11:38:00",7280116014658802083585
"2020-09-30 11:39:08",7280316014659481709880
"2020-09-30 11:42:01",7280516014661218828259
"2020-09-30 11:43:07",7280916014661877446274
"2020-09-30 11:43:24",7281116014662042749360
"2020-09-30 11:44:51",7281316014662909663634
"2020-09-30 11:50:57",7281516014666574307797
"2020-09-30 11:50:59",7281716014666598599376
"2020-09-30 11:52:34",7281916014667548653711
"2020-09-30 12:00:17",7282716014672169963093
"2020-09-30 12:02:10",7282916014673306505024
"2020-09-30 12:03:23",7283116014674036685729
"2020-09-30 12:03:36",7283316014674163418111
"2020-09-30 12:05:51",7283816014675512929665
"2020-09-30 12:07:04",7284016014676247041001
"2020-09-30 12:07:51",7284216014676719215683
"2020-09-30 12:08:05",7284416014676854276787
"2020-09-30 12:08:45",7284616014677254814942
"2020-09-30 12:09:01",7285316014677410453469
"2020-09-30 12:09:13",7285516014677533504923
"2020-09-30 12:11:26",7285716014678866246538
"2020-09-30 12:12:48",7285916014679689329585
"2020-09-30 12:14:42",7286116014680822972957
"2020-09-30 12:15:52",7286716014681522205402
"2020-09-30 12:16:37",7287316014681972360128
"2020-09-30 12:17:52",7287516014682725143422
"2020-09-30 12:25:52",7288316014687525638285
"2020-09-30 12:27:54",7288916014688746478968
"2020-09-30 12:29:54",7289116014689942885139
"2020-09-30 12:30:06",7289316014690068457363
"2020-09-30 12:31:38",7290016014690982263334
"2020-09-30 12:34:29",7290216014692696230535
"2020-09-30 12:41:33",7290616014696934617216
"2020-09-30 12:51:32",7291016014702923126583
"2020-09-30 13:01:03",7291216014708632265620
"2020-09-30 13:03:14",7291416014709943394613
"2020-09-30 13:03:53",7291616014710339099794
"2020-09-30 13:06:30",7291816014711899836978
"2020-09-30 13:09:47",7292016014713873260968
"2020-09-30 13:10:12",7292216014714124111485
"2020-09-30 13:10:47",7292416014714473066576
"2020-09-30 13:11:33",7292616014714930873988
"2020-09-30 13:13:32",7292816014716121986867
"2020-09-30 13:14:02",7293016014716426319771
"2020-09-30 13:14:32",7293216014716729475847
"2020-09-30 13:14:48",7293416014716886501476
"2020-09-30 13:14:57",7293616014716972123906
"2020-09-30 13:18:13",7293816014718932742355
"2020-09-30 13:21:00",7294016014720603478385
"2020-09-30 13:21:53",7294216014721136148627
"2020-09-30 13:22:06",7294416014721261423712
"2020-09-30 13:23:22",7294616014722026471187
"2020-09-30 13:23:27",7294816014722074945607
"2020-09-30 13:24:36",7295016014722764431771
"2020-09-30 13:25:03",7295216014723032526554
"2020-09-30 13:26:37",7295416014723973669771
"2020-09-30 13:27:32",7295616014724520157969
"2020-09-30 13:27:46",7295816014724664458135
"2020-09-30 13:28:25",7296016014725056797586
"2020-09-30 13:28:58",7296216014725387671653
"2020-09-30 13:33:18",7296416014727986059787
"2020-09-30 13:37:11",7296616014730317296496
"2020-09-30 13:39:22",7296816014731622912649
"2020-09-30 13:40:26",7297216014732266106940
"2020-09-30 13:44:54",7297416014734946430980
"2020-09-30 13:46:33",7297616014735935539836
"2020-09-30 13:47:57",7298016014736777166453
"2020-09-30 13:49:33",7298216014737733309941
"2020-09-30 13:54:26",7298416014740660074351
"2020-09-30 14:01:21",7298616014744817554319
"2020-09-30 14:02:37",7298816014745579111894
"2020-09-30 14:04:42",7299016014746820167995
"2020-09-30 14:06:22",7299216014747829204387
"2020-09-30 14:06:46",7299416014748067542880
"2020-09-30 14:07:10",7299616014748303665916
"2020-09-30 14:09:06",7299816014749466819273
"2020-09-30 14:09:37",7300016014749776188819
"2020-09-30 14:13:29",7300516014752091654156
"2020-09-30 14:17:14",7300716014754341621894
"2020-09-30 14:20:13",7300916014756136145826
"2020-09-30 14:21:03",7301116014756635368335
"2020-09-30 14:21:48",7301516014757086054685
"2020-09-30 14:26:06",7301716014759668684287
"2020-09-30 14:29:47",7301916014761875256118
"2020-09-30 14:30:55",7302116014762555985793
"2020-09-30 14:31:52",7302316014763128560677
"2020-09-30 14:32:49",7302516014763696176097
"2020-09-30 14:33:43",7302716014764237691628
"2020-09-30 14:34:19",7302916014764596914094
"2020-09-30 14:34:26",7303116014764666531528
"2020-09-30 14:35:45",7303316014765453998067
"2020-09-30 14:36:49",7303516014766099585016
"2020-09-30 14:37:48",7303716014766685508233
"2020-09-30 14:38:57",7303916014767375500864
"2020-09-30 14:41:12",7304116014768722472385
"2020-09-30 14:42:21",7304316014769415730473
"2020-09-30 14:43:19",7304516014769993940518
"2020-09-30 14:43:58",7304716014770387745608
"2020-09-30 14:44:07",7305016014770476341906
"2020-09-30 14:45:50",7305216014771502910392
"2020-09-30 14:47:08",7305416014772287632856
"2020-09-30 14:48:09",7305716014772889949505
"2020-09-30 14:49:56",7305916014773960988968
"2020-09-30 14:51:50",7306316014775106103031
"2020-09-30 14:53:15",7306516014775957500439
"2020-09-30 14:54:41",7306716014776815097292
"2020-09-30 14:55:56",7306916014777562863837
"2020-09-30 14:56:03",7307116014777635302177
"2020-09-30 14:56:09",7307316014777690744846
"2020-09-30 14:58:07",7307516014778870613870
"2020-09-30 15:01:03",7307716014780630646168
"2020-09-30 15:03:31",7307916014782114773533
"2020-09-30 15:05:11",7308416014783113065751
"2020-09-30 15:10:11",7308616014786117031357
"2020-09-30 15:11:16",7308816014786760451932
"2020-09-30 15:15:06",7309016014789061396290
"2020-09-30 15:18:13",7309216014790935646535
"2020-09-30 15:22:27",7309416014793479454663
"2020-09-30 15:35:13",7309616014801130407215
"2020-09-30 15:45:27",7309816014807270921301
"2020-09-30 15:46:30",7310316014807909165790
"2020-09-30 16:01:55",7310516014817156150304
"2020-09-30 16:03:09",7310716014817895279401
"2020-09-30 16:05:50",7310916014819501374943
"2020-09-30 16:08:15",7311116014820954603546
"2020-09-30 16:19:47",7311316014827875496308
"2020-09-30 16:36:08",7311516014837687617809
"2020-09-30 16:38:09",7311916014838895518749
"2020-09-30 16:41:18",7312116014840785526038
"2020-09-30 16:47:22",7312316014844423816342
"2020-09-30 16:55:10",7312516014849106242019
"2020-09-30 17:06:09",7312716014855690838611
"2020-09-30 17:07:07",7312916014856271607488
"2020-09-30 17:09:31",7313316014857715389705
"2020-09-30 17:10:15",7313516014858153772187
"2020-09-30 17:20:13",7313716014864139308157
"2020-09-30 17:21:32",7313916014864926073532
"2020-09-30 17:21:57",7314116014865169885413
"2020-09-30 17:41:52",7314316014877124207819
"2020-09-30 18:08:41",7315116014893210597059
"2020-09-30 18:17:27",7315316014898478832399
"2020-09-30 19:20:10",7316416014936104428461
"2020-09-30 20:17:01",7316616014970212545976
"2020-09-30 20:21:18",7316816014972780543623
"2020-09-30 20:42:53",7317216014985735704479
"2020-09-30 21:07:31",7317416015000517145262
"2020-09-30 21:11:37",7317616015002970764244
"2020-09-30 21:14:48",7317816015004884311944
"2020-09-30 21:41:48",7318016015021085871533
"2020-09-30 22:49:25",7318616015061651247854
"2020-10-01 00:13:04",7318816015111845602951
"2020-10-01 09:29:25",7319216015445658079152
"2020-10-01 09:32:41",7319416015447614925167
"2020-10-01 09:41:35",7319616015452954561167
"2020-10-01 09:46:22",7319816015455828234161
"2020-10-01 09:46:44",7320016015456042019984
"2020-10-01 09:49:27",7320216015457670540750
"2020-10-01 09:51:06",7320416015458662306128
"2020-10-01 09:53:20",7320616015459999985507
"2020-10-01 09:55:44",7320816015461443440724
"2020-10-01 10:03:28",7321016015466085597890
"2020-10-01 10:07:08",7321216015468285176320
"2020-10-01 10:07:29",7321516015468498655984
"2020-10-01 10:09:43",7321716015469836311565
"2020-10-01 10:10:32",7321916015470323616579
"2020-10-01 10:26:05",7322116015479656022012
"2020-10-01 10:28:51",7322316015481317489402
