job_id,created_by,order_id,recurring_id,recurring_count,partner_order_id,team_id,vertical,merchant_id,geofence,tags,auto_assignment,dispatcher_id,job_hash,has_pickup,has_delivery,is_routed,pickup_delivery_relationship,job_description,job_pickup_datetime,job_delivery_datetime,job_pickup_latitude,job_pickup_longitude,job_latitude,job_longitude,creation_datetime,fleet_id,first_fleet_id,user_id,fleet_rating,customer_comment,is_customer_rated,customer_id,arrived_datetime,started_datetime,completed_datetime,acknowledged_datetime,job_status,is_active,job_type,completed_by_admin,open_tracking_link,timezone,job_time,job_date,job_time_utc,job_date_utc,total_distance_travelled,form_id,customer_rating,driver_comment,remarks,barcode,ride_type,matched_pickup_delivery_relationship,is_return_task,insurance_amount,upto_limit,is_package_insured,old_pickup_address,old_pickup_lattitude,old_pickup_longitude,total_amount,payment_method,is_last_delivery,subtotal_amount,total_insurance_amount,total_discount,total_amount_for_all_tasks,total_no_of_tasks,incident_marked_at,incident_marked_at_latitude,incident_marked_at_longitude,is_schedule_task,unique_order_id,service_charge_amount,admin_amount,is_pickup_completed_before,benefit_type,promo_value,old_payment_method,is_job_edited,amount_for_first_task,delivery_completed_by,is_cod_job,cash_handling_charges,cash_handling_percentage,parcel_amount,kwister_cash_handling_charge,delivery_charge_by_buyer,delivery_charge,outstanding_amount,net_processed_amount,surge_cost,surge_type,task_history_image,order_payable_amount,pricing_amount,actual_order_payable_amount,cancellation_reason,cancellation_charges,is_refund_enable,refund_amount,vehicle_id,delivery_instruction,loaders_amount,delivery_images,is_paid,loaders_count,sareaId,cashback,card_type,reason_type
134922,4,31509,0,0,NULL,1,0,0,0,NULL,1,NULL,adbd34be2366f7e63824373dac186e0d,1,1,0,13492216155428439378784,,"2021-03-12 11:03:00","0000-00-00 00:00:00",6.4587566,3.3431389,6.4587566,3.3431389,"2021-03-12 09:54:03",1041,1041,1,0,NULL,0,NULL,"2021-03-12 09:54:43","2021-03-12 09:54:31","2021-03-12 10:21:22","2021-03-12 09:54:23",2,1,0,0,0,-60,"2021-03-12 11:03:00",2021-03-12,"2021-03-12 10:03:00",2021-03-12,15,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1800.00,8,0,1772.300,0.000,0.000,1800.00,1,NULL,NULL,NULL,0,134922CK242,0.00,360.00,1,NULL,NULL,NULL,0,1772.30,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1800.00,900.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134923,4,31509,0,0,NULL,1,0,0,0,NULL,1,NULL,ee69a743b2f2f03ac8c200ce9ae9ae78,1,1,0,13492216155428439378784,,"0000-00-00 00:00:00","2021-03-12 11:45:00",6.4830007,3.2936279,6.4830007,3.2936279,"2021-03-12 09:54:04",1041,1041,1,0,NULL,0,NULL,"2021-03-12 10:22:26","2021-03-12 10:22:24","2021-03-12 11:20:18","2021-03-12 09:54:23",2,1,1,0,0,-60,"2021-03-12 11:45:00",2021-03-12,"2021-03-12 10:45:00",2021-03-12,10659,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1800.00,8,1,1772.300,0.000,0.000,1800.00,1,NULL,NULL,NULL,0,134922CK242,0.00,360.00,1,NULL,NULL,NULL,0,1772.30,1041,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.4587566,3.3431389&markers=color:red%7C6.4830007,3.2936279",1800.00,900.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134924,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,2ef079c195179cb36daa4d3d96e1cb2d,1,1,0,13492416155428696248502,,"2021-03-12 11:06:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 09:54:29",1772,1772,1,0,NULL,0,NULL,"2021-03-12 09:54:59","2021-03-12 09:54:48","2021-03-12 10:43:20","2021-03-12 09:54:34",2,1,0,0,0,-60,"2021-03-12 11:06:00",2021-03-12,"2021-03-12 10:06:00",2021-03-12,4599,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,500.00,32,0,1202.000,0.000,0.000,500.00,1,NULL,NULL,NULL,0,134924CK243,0.00,260.00,1,NULL,NULL,NULL,0,1202.00,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1300.00,650.00,1300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134925,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,f4fda739a5dcbd036b161908f6cd9fc1,1,1,0,13492416155428696248502,,"0000-00-00 00:00:00","2021-03-12 11:25:00",6.498748099999999,3.350221299999999,6.498748099999999,3.350221299999999,"2021-03-12 09:54:29",1772,1772,1,0,NULL,0,NULL,"2021-03-12 10:43:40","2021-03-12 10:43:29","2021-03-12 11:01:01","2021-03-12 09:54:34",2,1,1,0,0,-60,"2021-03-12 11:25:00",2021-03-12,"2021-03-12 10:25:00",2021-03-12,485,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,500.00,32,1,1202.000,0.000,0.000,500.00,1,NULL,NULL,NULL,0,134924CK243,0.00,260.00,1,NULL,NULL,NULL,0,1202.00,1772,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.526337,3.3668252&markers=color:red%7C6.498748099999999,3.350221299999999",1300.00,650.00,1300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134926,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,865779b6da1f7675e4b9a59b5111f5cb,1,1,0,13492616155430863661286,,"2021-03-12 11:09:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 09:58:06",1999,1999,1,0,NULL,0,NULL,"2021-03-12 10:38:07","2021-03-12 10:06:28","2021-03-12 10:44:47","2021-03-12 09:58:22",2,1,0,0,0,-60,"2021-03-12 11:09:00",2021-03-12,"2021-03-12 10:09:00",2021-03-12,7668,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2000.00,32,0,1946.600,0.000,0.000,2000.00,1,NULL,NULL,NULL,0,134926CK244,0.00,400.00,1,NULL,NULL,NULL,0,1946.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2000.00,1000.00,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134927,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,992f28a353a55c1ab3e4d201b68594b4,1,1,0,13492616155430863661286,,"0000-00-00 00:00:00","2021-03-12 11:46:00",6.443014000000001,3.469198,6.443014000000001,3.469198,"2021-03-12 09:58:06",1999,1999,1,0,NULL,0,NULL,"2021-03-12 11:16:12","2021-03-12 10:46:27","2021-03-12 11:17:09","2021-03-12 09:58:22",2,1,1,0,0,-60,"2021-03-12 11:46:00",2021-03-12,"2021-03-12 10:46:00",2021-03-12,21807,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2000.00,32,1,1946.600,0.000,0.000,2000.00,1,NULL,NULL,NULL,0,134926CK244,0.00,400.00,1,NULL,NULL,NULL,0,1946.60,1999,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.526337,3.3668252&markers=color:red%7C6.443014000000001,3.469198",2000.00,1000.00,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134928,4,18778,0,0,NULL,1,0,0,0,NULL,2,NULL,f760322b3baf3a07e5dc87221f0577ab,1,1,0,13492816155432016288245,,"2021-03-12 11:11:00","0000-00-00 00:00:00",6.4495266,3.5275161,6.4495266,3.5275161,"2021-03-12 10:00:01",1904,1904,1,0,NULL,0,NULL,"2021-03-12 10:23:59","2021-03-12 10:15:23","2021-03-12 11:04:17","2021-03-12 10:06:55",2,1,0,0,0,-60,"2021-03-12 11:11:00",2021-03-12,"2021-03-12 10:11:00",2021-03-12,7419,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1600.00,32,0,1569.000,0.000,0.000,1600.00,1,NULL,NULL,NULL,0,134928CK245,0.00,320.00,1,NULL,NULL,NULL,0,1569.00,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1600.00,800.00,1600.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,160.00,1,0
134929,4,18778,0,0,NULL,1,0,0,0,NULL,2,NULL,af4c08b2b5739da52d83101c0aadea92,1,1,0,13492816155432016288245,,"0000-00-00 00:00:00","2021-03-12 11:40:00",6.4259796,3.445199,6.4259796,3.445199,"2021-03-12 10:00:01",1904,1904,1,0,NULL,0,NULL,"2021-03-12 11:44:08","2021-03-12 11:04:22","2021-03-12 11:44:16","2021-03-12 10:06:55",2,1,1,0,0,-60,"2021-03-12 11:40:00",2021-03-12,"2021-03-12 10:40:00",2021-03-12,13505,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1600.00,32,1,1569.000,0.000,0.000,1600.00,1,NULL,NULL,NULL,0,134928CK245,0.00,320.00,1,NULL,NULL,NULL,0,1569.00,1904,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.4495266,3.5275161&markers=color:red%7C6.4259796,3.445199",1600.00,800.00,1600.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,160.00,1,0
134930,4,34085,0,0,NULL,1,0,0,0,NULL,1,NULL,e8d8ed28664f5a406cc3f3fd240f738b,1,1,0,13493016155432842356241,,"2021-03-12 11:13:00","0000-00-00 00:00:00",6.441449,3.4886899,6.441449,3.4886899,"2021-03-12 10:01:24",1111,1111,1,0,NULL,0,NULL,"2021-03-12 10:37:36","2021-03-12 10:03:41","2021-03-12 10:42:09","2021-03-12 10:03:14",2,1,0,0,0,-60,"2021-03-12 11:13:00",2021-03-12,"2021-03-12 10:13:00",2021-03-12,0,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2400.00,32,0,2019.900,0.000,0.000,2400.00,1,NULL,NULL,NULL,0,134930CK246,0.00,420.00,1,NULL,NULL,NULL,0,2019.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2100.00,1050.00,2100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,240.00,1,0
134931,4,34085,0,0,NULL,1,0,0,0,NULL,1,NULL,b8dea8caf7396628a9e1db4c95034241,1,1,0,13493016155432842356241,,"0000-00-00 00:00:00","2021-03-12 11:51:00",6.508679,3.370116099999999,6.508679,3.370116099999999,"2021-03-12 10:01:24",1111,1111,1,0,NULL,0,NULL,"2021-03-12 11:32:18","2021-03-12 10:42:21","2021-03-12 11:32:40","2021-03-12 10:03:14",2,1,1,0,2,-60,"2021-03-12 11:51:00",2021-03-12,"2021-03-12 10:51:00",2021-03-12,15191,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2400.00,32,1,2019.900,0.000,0.000,2400.00,1,NULL,NULL,NULL,0,134930CK246,0.00,420.00,1,NULL,NULL,NULL,0,2019.90,1111,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.441449,3.4886899&markers=color:red%7C6.508679,3.370116099999999",2100.00,1050.00,2100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,240.00,1,0
134934,4,33436,0,0,NULL,1,0,0,0,NULL,2,NULL,ed8251162809d7d8ef0332e464957ea9,1,1,0,13493416155436719155693,,"2021-03-12 11:18:00","0000-00-00 00:00:00",6.5330467,3.3918967,6.5330467,3.3918967,"2021-03-12 10:07:51",2278,2278,1,0,NULL,0,NULL,"2021-03-12 10:44:27","2021-03-12 10:44:19","2021-03-12 10:46:35","2021-03-12 10:11:38",2,1,0,0,0,-60,"2021-03-12 11:18:00",2021-03-12,"2021-03-12 10:18:00",2021-03-12,0,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1600.00,262144,0,1955.800,0.000,195.580,1600.00,1,NULL,NULL,NULL,0,134934CK248,0.00,400.00,1,3,10.00,NULL,0,1760.22,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2000.00,1000.00,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134935,4,33436,0,0,NULL,1,0,0,0,NULL,2,NULL,cc076a04c01cdf873008061ee2cebbfd,1,1,0,13493416155436719155693,,"0000-00-00 00:00:00","2021-03-12 11:54:00",6.464643348694381,3.309083506464958,6.464643348694381,3.309083506464958,"2021-03-12 10:07:52",2278,2278,1,0,NULL,0,NULL,"2021-03-12 11:37:37","2021-03-12 10:47:42","2021-03-12 11:40:17","2021-03-12 10:11:38",2,1,1,0,0,-60,"2021-03-12 11:54:00",2021-03-12,"2021-03-12 10:54:00",2021-03-12,4529,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1600.00,262144,1,1955.800,0.000,195.580,1600.00,1,NULL,NULL,NULL,0,134934CK248,0.00,400.00,1,3,10.00,NULL,0,1760.22,2278,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.5330467,3.3918967&markers=color:red%7C6.464643348694381,3.309083506464958",2000.00,1000.00,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134936,3,12307,0,0,NULL,1,0,0,0,NULL,1,NULL,3be1d58b8bfeaa6c68307fd8db58caa9,1,1,0,13493616155436871774506,NULL,"2021-03-12 11:13:00","0000-00-00 00:00:00",6.6121121,3.3418589,6.6121121,3.3418589,"2021-03-12 10:08:07",2234,2234,1,0,NULL,0,NULL,"2021-03-12 10:50:52","2021-03-12 10:50:51","2021-03-12 10:50:54","2021-03-12 10:09:12",2,1,0,0,0,-60,"2021-03-12 11:13:00",2021-03-12,"2021-03-12 10:13:00",2021-03-12,106,2,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2006.70,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134936CK249,0.00,0.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134937,3,12307,0,0,NULL,1,0,0,0,NULL,1,NULL,5d2aacaea5bcbe3e3a02ee3a1ef98d56,1,1,0,13493616155436871774506,NULL,"0000-00-00 00:00:00","2021-03-12 11:48:00",6.5120958,3.3594905,6.5120958,3.3594905,"2021-03-12 10:08:07",2234,2234,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 10:09:12",7,1,1,0,0,-60,"2021-03-12 11:48:00",2021-03-12,"2021-03-12 10:48:00",2021-03-12,NULL,2,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2006.70,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134936CK249,0.00,0.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134938,3,12307,0,0,NULL,1,0,0,0,NULL,1,NULL,5395339b2bec98f0430078f20fb4c0d0,1,1,0,13493616155436871774506,NULL,"0000-00-00 00:00:00","2021-03-12 11:24:00",6.5971654,3.3542704,6.5971654,3.3542704,"2021-03-12 10:08:07",2234,2234,1,0,NULL,0,NULL,"2021-03-12 12:01:58","2021-03-12 11:44:14","2021-03-12 12:02:21","2021-03-12 10:09:12",2,1,1,0,5,-60,"2021-03-12 11:24:00",2021-03-12,"2021-03-12 10:24:00",2021-03-12,2325,2,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2006.70,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134936CK249,0.00,0.00,1,NULL,NULL,NULL,0,0.00,2234,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134939,3,12307,0,0,NULL,1,0,0,0,NULL,1,NULL,74bc95c7c37bb72e2cd7282ab85a5342,1,1,0,13493616155436871774506,NULL,"0000-00-00 00:00:00","2021-03-12 11:56:00",6.5117579,3.3440694,6.5117579,3.3440694,"2021-03-12 10:08:07",2234,2234,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 10:09:12",7,1,1,0,0,-60,"2021-03-12 11:56:00",2021-03-12,"2021-03-12 10:56:00",2021-03-12,NULL,2,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2006.70,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134936CK249,0.00,0.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134940,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,19ea7c4e5c78482ca6693851a1ea49f4,1,1,0,13494016155436953944033,,"2021-03-12 11:19:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 10:08:15",1418,1418,1,0,NULL,0,NULL,"2021-03-12 10:47:04","2021-03-12 10:21:23","2021-03-12 10:48:59","2021-03-12 10:13:02",2,1,0,0,0,-60,"2021-03-12 11:19:00",2021-03-12,"2021-03-12 10:19:00",2021-03-12,5315,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1300.00,8,0,1200.300,0.000,0.000,1300.00,1,NULL,NULL,NULL,0,134940CK250,0.00,260.00,1,NULL,NULL,NULL,0,1200.30,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1300.00,650.00,1300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134941,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,0d91c3bad0c7c5c6f04c9a73a433dbcb,1,1,0,13494016155436953944033,,"0000-00-00 00:00:00","2021-03-12 11:37:00",6.575298600000001,3.3729787,6.575298600000001,3.3729787,"2021-03-12 10:08:15",1418,1418,1,0,NULL,0,NULL,"2021-03-12 11:06:08","2021-03-12 10:49:04","2021-03-12 11:10:11","2021-03-12 10:13:02",2,1,1,0,1,-60,"2021-03-12 11:37:00",2021-03-12,"2021-03-12 10:37:00",2021-03-12,7240,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1300.00,8,1,1200.300,0.000,0.000,1300.00,1,NULL,NULL,NULL,0,134940CK250,0.00,260.00,1,NULL,NULL,NULL,0,1200.30,1418,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.526337,3.3668252&markers=color:red%7C6.575298600000001,3.3729787",1300.00,650.00,1300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134942,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,495c42b76d0ae1945400e9e38a3e8e66,1,1,0,13494216155438337605724,,"2021-03-12 11:22:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 10:10:33",888,888,1,0,NULL,0,NULL,"2021-03-12 10:43:59","2021-03-12 10:14:18","2021-03-12 10:47:54","2021-03-12 10:10:58",2,1,0,0,0,-60,"2021-03-12 11:22:00",2021-03-12,"2021-03-12 10:22:00",2021-03-12,4557,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1700.00,8,0,1645.400,0.000,0.000,1700.00,1,NULL,NULL,NULL,0,134942CK251,0.00,340.00,1,NULL,NULL,NULL,0,1645.40,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1700.00,850.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134943,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,1536429db3f8c883b3c51c9269ef6cd6,1,1,0,13494216155438337605724,,"0000-00-00 00:00:00","2021-03-12 11:50:00",6.4543893,3.4324213,6.4543893,3.4324213,"2021-03-12 10:10:33",888,888,1,0,NULL,0,NULL,"2021-03-12 11:20:44","2021-03-12 10:53:14","2021-03-12 11:26:26","2021-03-12 10:10:58",2,1,1,0,0,-60,"2021-03-12 11:50:00",2021-03-12,"2021-03-12 10:50:00",2021-03-12,14449,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1700.00,8,1,1645.400,0.000,0.000,1700.00,1,NULL,NULL,NULL,0,134942CK251,0.00,340.00,1,NULL,NULL,NULL,0,1645.40,888,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.526337,3.3668252&markers=color:red%7C6.4543893,3.4324213",1700.00,850.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134944,4,19542,0,0,NULL,1,0,0,0,NULL,2,NULL,31fca218f3f3709fbf1abd938e799f8e,1,1,0,13494416155439404969970,,"2021-03-12 11:22:00","0000-00-00 00:00:00",6.439959699999998,3.557092,6.439959699999998,3.557092,"2021-03-12 10:12:20",1840,1840,1,0,NULL,0,NULL,"2021-03-12 10:59:28","2021-03-12 10:36:58","2021-03-12 10:59:35","2021-03-12 10:24:10",2,1,0,0,0,-60,"2021-03-12 11:22:00",2021-03-12,"2021-03-12 10:22:00",2021-03-12,4896,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1900.00,262144,0,1858.600,0.000,0.000,1900.00,1,NULL,NULL,NULL,0,134944CK252,0.00,380.00,1,NULL,NULL,NULL,0,1858.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1900.00,950.00,1900.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134945,4,19542,0,0,NULL,1,0,0,0,NULL,2,NULL,0edab4425f8f5113e00471d0052fd690,1,1,0,13494416155439404969970,,"0000-00-00 00:00:00","2021-03-12 11:57:00",6.4292489,3.4398751,6.4292489,3.4398751,"2021-03-12 10:12:20",1840,1840,1,0,NULL,0,NULL,"2021-03-12 11:38:47","2021-03-12 10:59:45","2021-03-12 11:40:54","2021-03-12 10:24:10",2,1,1,0,0,-60,"2021-03-12 11:57:00",2021-03-12,"2021-03-12 10:57:00",2021-03-12,16458,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1900.00,262144,1,1858.600,0.000,0.000,1900.00,1,NULL,NULL,NULL,0,134944CK252,0.00,380.00,1,NULL,NULL,NULL,0,1858.60,1840,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.439959699999998,3.557092&markers=color:red%7C6.4292489,3.4398751",1900.00,950.00,1900.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134946,3,26175,0,0,NULL,1,0,0,0,NULL,1,NULL,042179fa05ef9770f03de2428599d11f,1,1,0,13494616155445870105145,NULL,"2021-03-12 11:28:00","0000-00-00 00:00:00",6.4916519,3.3818888,6.4916519,3.3818888,"2021-03-12 10:23:07",1917,1917,1,0,NULL,0,NULL,"2021-03-12 10:35:31","2021-03-12 10:24:51","2021-03-12 10:41:04","2021-03-12 10:24:29",2,1,0,0,0,-60,"2021-03-12 11:28:00",2021-03-12,"2021-03-12 10:28:00",2021-03-12,7114,2,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,8,0,1355.800,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134946CK253,0.00,280.00,1,NULL,NULL,NULL,0,1355.80,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134947,3,26175,0,0,NULL,1,0,0,0,NULL,1,NULL,758a3e355b796fd9b6c9945139b768b9,1,1,0,13494616155445870105145,NULL,"0000-00-00 00:00:00","2021-03-12 11:48:00",6.423477399999999,3.4141798,6.423477399999999,3.4141798,"2021-03-12 10:23:07",1917,1917,1,0,NULL,0,NULL,"2021-03-12 11:35:17","2021-03-12 10:41:33","2021-03-12 11:35:26","2021-03-12 10:24:29",2,1,1,0,0,-60,"2021-03-12 11:48:00",2021-03-12,"2021-03-12 10:48:00",2021-03-12,16598,2,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,8,1,1355.800,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134946CK253,0.00,280.00,1,NULL,NULL,NULL,0,1355.80,1917,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.4916519,3.3818888&markers=color:red%7C6.423477399999999,3.4141798",1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
